song,album,prev,lyric,next
Cabin Fever,From Her To Eternity,"And a portrait of Christ, nailed to an anchor",Etched into his upper…,
Cabin Fever,From Her To Eternity,Etched into his upper…,,O o o’ Cabin Fever!
Cabin Fever,From Her To Eternity,,O o o’ Cabin Fever!,O o o’ Cabin Fever!
Cabin Fever,From Her To Eternity,O o o’ Cabin Fever!,O o o’ Cabin Fever!,
Cabin Fever,From Her To Eternity,O o o’ Cabin Fever!,,Slams his fucking tin-dish down
Cabin Fever,From Her To Eternity,,Slams his fucking tin-dish down,"Our Captain, takes time to crush"
Cabin Fever,From Her To Eternity,Slams his fucking tin-dish down,"Our Captain, takes time to crush",Some Bloo-Bottles glowin in his gruel
Cabin Fever,From Her To Eternity,"Our Captain, takes time to crush",Some Bloo-Bottles glowin in his gruel,"With a lump in his throat, and lumpy mush"
Cabin Fever,From Her To Eternity,Some Bloo-Bottles glowin in his gruel,"With a lump in his throat, and lumpy mush",Thumbing a scrapbook stuck up with clag
Cabin Fever,From Her To Eternity,"With a lump in his throat, and lumpy mush",Thumbing a scrapbook stuck up with clag,And a morbid lump of Love in his flags
Cabin Fever,From Her To Eternity,Thumbing a scrapbook stuck up with clag,And a morbid lump of Love in his flags,"Done is the Missing, now all that remain"
Cabin Fever,From Her To Eternity,And a morbid lump of Love in his flags,"Done is the Missing, now all that remain","Is to sail forever, upon the stain"
Cabin Fever,From Her To Eternity,"Done is the Missing, now all that remain","Is to sail forever, upon the stain",
Cabin Fever,From Her To Eternity,"Is to sail forever, upon the stain",,Cabin Fever! O o o’ Cabin Fever!
Cabin Fever,From Her To Eternity,,Cabin Fever! O o o’ Cabin Fever!,
Cabin Fever,From Her To Eternity,Cabin Fever! O o o’ Cabin Fever!,,The captains free-hand is a cleaver
Cabin Fever,From Her To Eternity,,The captains free-hand is a cleaver,"Which he fashions his beard, and he rations his jerky!"
Cabin Fever,From Her To Eternity,The captains free-hand is a cleaver,"Which he fashions his beard, and he rations his jerky!",And carves his peg outta the finest mahogany!
Cabin Fever,From Her To Eternity,"Which he fashions his beard, and he rations his jerky!",And carves his peg outta the finest mahogany!,Or was it Ebony?
Cabin Fever,From Her To Eternity,And carves his peg outta the finest mahogany!,Or was it Ebony?,"Tallies up his loneliness, notch by notch"
Cabin Fever,From Her To Eternity,Or was it Ebony?,"Tallies up his loneliness, notch by notch",‘Cause the sea offers nothing to hold or touch
Cabin Fever,From Her To Eternity,"Tallies up his loneliness, notch by notch",‘Cause the sea offers nothing to hold or touch,"Notch by notch, winter by winter"
Cabin Fever,From Her To Eternity,‘Cause the sea offers nothing to hold or touch,"Notch by notch, winter by winter","Notch by notch, winter by winter"
Cabin Fever,From Her To Eternity,"Notch by notch, winter by winter","Notch by notch, winter by winter","Now his leg is whittled, right down to a splinter"
Cabin Fever,From Her To Eternity,"Notch by notch, winter by winter","Now his leg is whittled, right down to a splinter",
Cabin Fever,From Her To Eternity,"Now his leg is whittled, right down to a splinter",,O o Cabin Fever! O o o Cabin Fever!
Cabin Fever,From Her To Eternity,,O o Cabin Fever! O o o Cabin Fever!,O the rollin sea keeps rollin on!
Cabin Fever,From Her To Eternity,O o Cabin Fever! O o o Cabin Fever!,O the rollin sea keeps rollin on!,O the rollin sea keeps rollin on!
Cabin Fever,From Her To Eternity,O the rollin sea keeps rollin on!,O the rollin sea keeps rollin on!,She’s everywhere! now that she’s gone!
Cabin Fever,From Her To Eternity,O the rollin sea keeps rollin on!,She’s everywhere! now that she’s gone!,She’s everywhere! now that she’s gone! Gone! Gone!
Cabin Fever,From Her To Eternity,She’s everywhere! now that she’s gone!,She’s everywhere! now that she’s gone! Gone! Gone!,O Cabin Fever!
Cabin Fever,From Her To Eternity,She’s everywhere! now that she’s gone! Gone! Gone!,O Cabin Fever!,
Cabin Fever,From Her To Eternity,O Cabin Fever!,,"Welcome to his table, Beloved-Unconscious"
Cabin Fever,From Her To Eternity,,"Welcome to his table, Beloved-Unconscious",Raisin her host of hair from her crooks
Cabin Fever,From Her To Eternity,"Welcome to his table, Beloved-Unconscious",Raisin her host of hair from her crooks,And struggling to summon one of her looks!
Cabin Fever,From Her To Eternity,Raisin her host of hair from her crooks,And struggling to summon one of her looks!,His arm now like coiled s-s-s-snakes
Cabin Fever,From Her To Eternity,And struggling to summon one of her looks!,His arm now like coiled s-s-s-snakes,Whips all the bottles that he’s drunken
Cabin Fever,From Her To Eternity,His arm now like coiled s-s-s-snakes,Whips all the bottles that he’s drunken,Like crystal – skittles about the cabin
Cabin Fever,From Her To Eternity,Whips all the bottles that he’s drunken,Like crystal – skittles about the cabin,Of a ship they’d been sailing
Cabin Fever,From Her To Eternity,Like crystal – skittles about the cabin,Of a ship they’d been sailing,Five years sunken
Cabin Fever,From Her To Eternity,Of a ship they’d been sailing,Five years sunken,
Well of Misery,From Her To Eternity,,Along crags and sunless cracks I go,"Up rib of rock, down spine of stone"
Well of Misery,From Her To Eternity,Along crags and sunless cracks I go,"Up rib of rock, down spine of stone",I dare not slumber where the night winds whistle
Well of Misery,From Her To Eternity,"Up rib of rock, down spine of stone",I dare not slumber where the night winds whistle,Lest her creeping-soul clutch this heart of thistle
Well of Misery,From Her To Eternity,I dare not slumber where the night winds whistle,Lest her creeping-soul clutch this heart of thistle,
Well of Misery,From Her To Eternity,Lest her creeping-soul clutch this heart of thistle,,O the same God that abandoned her
Well of Misery,From Her To Eternity,,O the same God that abandoned her,"Has, in turn abandoned me"
Well of Misery,From Her To Eternity,O the same God that abandoned her,"Has, in turn abandoned me",And softenin’ the turf with my tears
Well of Misery,From Her To Eternity,"Has, in turn abandoned me",And softenin’ the turf with my tears,I dug a Well of Misery
Well of Misery,From Her To Eternity,And softenin’ the turf with my tears,I dug a Well of Misery,
Well of Misery,From Her To Eternity,I dug a Well of Misery,,"And, in that Well of Misery"
Well of Misery,From Her To Eternity,,"And, in that Well of Misery",Hangs a bucket full Sorrow
Well of Misery,From Her To Eternity,"And, in that Well of Misery",Hangs a bucket full Sorrow,Which swings slow an’ actin’ like a bell
Well of Misery,From Her To Eternity,Hangs a bucket full Sorrow,Which swings slow an’ actin’ like a bell,Its toll is dead and hollow
Well of Misery,From Her To Eternity,Which swings slow an’ actin’ like a bell,Its toll is dead and hollow,
Well of Misery,From Her To Eternity,Its toll is dead and hollow,,Down that well lies the long-lost dress
Well of Misery,From Her To Eternity,,Down that well lies the long-lost dress,Of my lil floatin girl
Well of Misery,From Her To Eternity,Down that well lies the long-lost dress,Of my lil floatin girl,That muffles a tear that you let fall
Well of Misery,From Her To Eternity,Of my lil floatin girl,That muffles a tear that you let fall,All down that Well of Misery
Well of Misery,From Her To Eternity,That muffles a tear that you let fall,All down that Well of Misery,
Well of Misery,From Her To Eternity,All down that Well of Misery,,"Put ya shoulder to the handle, if ya dare"
Well of Misery,From Her To Eternity,,"Put ya shoulder to the handle, if ya dare","And hoist that bucket, hither"
Well of Misery,From Her To Eternity,"Put ya shoulder to the handle, if ya dare","And hoist that bucket, hither",Crank n hoist n hoist n crank
Well of Misery,From Her To Eternity,"And hoist that bucket, hither",Crank n hoist n hoist n crank,Till ya muscles waste n wither
Well of Misery,From Her To Eternity,Crank n hoist n hoist n crank,Till ya muscles waste n wither,
Well of Misery,From Her To Eternity,Till ya muscles waste n wither,,O the same God that abandoned her
Well of Misery,From Her To Eternity,,O the same God that abandoned her,"Has, in turn abandoned me"
Well of Misery,From Her To Eternity,O the same God that abandoned her,"Has, in turn abandoned me",Deep in the Desert of Despair
Well of Misery,From Her To Eternity,"Has, in turn abandoned me",Deep in the Desert of Despair,I wait at the Well Of Misery
Well of Misery,From Her To Eternity,Deep in the Desert of Despair,I wait at the Well Of Misery,
From Her To Eternity,From Her To Eternity,,Ah wanna tell ya ’bout a girl,"You know, she lives in apt. 29"
From Her To Eternity,From Her To Eternity,Ah wanna tell ya ’bout a girl,"You know, she lives in apt. 29",Why? That’s the one right up top a mine
From Her To Eternity,From Her To Eternity,"You know, she lives in apt. 29",Why? That’s the one right up top a mine,"I start to cry, I start to cry"
From Her To Eternity,From Her To Eternity,Why? That’s the one right up top a mine,"I start to cry, I start to cry","Oh, I hear her walkin’"
From Her To Eternity,From Her To Eternity,"I start to cry, I start to cry","Oh, I hear her walkin’",Walkin’ barefoot cross the floor-boards
From Her To Eternity,From Her To Eternity,"Oh, I hear her walkin’",Walkin’ barefoot cross the floor-boards,All through this lonesome night
From Her To Eternity,From Her To Eternity,Walkin’ barefoot cross the floor-boards,All through this lonesome night,And I hear her crying too
From Her To Eternity,From Her To Eternity,All through this lonesome night,And I hear her crying too,Hot-tears come splashin’ on down
From Her To Eternity,From Her To Eternity,And I hear her crying too,Hot-tears come splashin’ on down,Leaking through the cracks
From Her To Eternity,From Her To Eternity,Hot-tears come splashin’ on down,Leaking through the cracks,Down upon my face
From Her To Eternity,From Her To Eternity,Leaking through the cracks,Down upon my face,I catch ’em in my mouth!
From Her To Eternity,From Her To Eternity,Down upon my face,I catch ’em in my mouth!,"Walk and cry, walk and cry"
From Her To Eternity,From Her To Eternity,I catch ’em in my mouth!,"Walk and cry, walk and cry",
From Her To Eternity,From Her To Eternity,"Walk and cry, walk and cry",,From her to eternity!
From Her To Eternity,From Her To Eternity,,From her to eternity!,From her to eternity!
From Her To Eternity,From Her To Eternity,From her to eternity!,From her to eternity!,From her to eternity!
From Her To Eternity,From Her To Eternity,From her to eternity!,From her to eternity!,
From Her To Eternity,From Her To Eternity,From her to eternity!,,I read her diary on her sheets
From Her To Eternity,From Her To Eternity,,I read her diary on her sheets,Scrutinizing every little piece of dirt
From Her To Eternity,From Her To Eternity,I read her diary on her sheets,Scrutinizing every little piece of dirt,Tore out a page and stuffed it inside my shirt
From Her To Eternity,From Her To Eternity,Scrutinizing every little piece of dirt,Tore out a page and stuffed it inside my shirt,Fled outta the window
From Her To Eternity,From Her To Eternity,Tore out a page and stuffed it inside my shirt,Fled outta the window,And shinning it down the vine
From Her To Eternity,From Her To Eternity,Fled outta the window,And shinning it down the vine,Outta her nightmare
From Her To Eternity,From Her To Eternity,And shinning it down the vine,Outta her nightmare,And back into mine
From Her To Eternity,From Her To Eternity,Outta her nightmare,And back into mine,Mine! O Mine!
From Her To Eternity,From Her To Eternity,And back into mine,Mine! O Mine!,
From Her To Eternity,From Her To Eternity,Mine! O Mine!,,From her to eternity!
From Her To Eternity,From Her To Eternity,,From her to eternity!,From her to eternity!
From Her To Eternity,From Her To Eternity,From her to eternity!,From her to eternity!,From her to eternity!
From Her To Eternity,From Her To Eternity,From her to eternity!,From her to eternity!,Cry! Cry! Cry!
From Her To Eternity,From Her To Eternity,From her to eternity!,Cry! Cry! Cry!,
From Her To Eternity,From Her To Eternity,Cry! Cry! Cry!,,"She’s wearing them bloo-stockens, I bet!"
From Her To Eternity,From Her To Eternity,,"She’s wearing them bloo-stockens, I bet!",And standin’ like this with my ear to the ceiling
From Her To Eternity,From Her To Eternity,"She’s wearing them bloo-stockens, I bet!",And standin’ like this with my ear to the ceiling,Listen I know it must sound absurd
From Her To Eternity,From Her To Eternity,And standin’ like this with my ear to the ceiling,Listen I know it must sound absurd,But I can hear the most melancholy sound I ever heard!
From Her To Eternity,From Her To Eternity,Listen I know it must sound absurd,But I can hear the most melancholy sound I ever heard!,"Walk and cry, kneel and cry!"
From Her To Eternity,From Her To Eternity,But I can hear the most melancholy sound I ever heard!,"Walk and cry, kneel and cry!",
From Her To Eternity,From Her To Eternity,"Walk and cry, kneel and cry!",,From her to eternity!
From Her To Eternity,From Her To Eternity,,From her to eternity!,From her to eternity!
From Her To Eternity,From Her To Eternity,From her to eternity!,From her to eternity!,
From Her To Eternity,From Her To Eternity,From her to eternity!,,Oh tell me why? Why? Why?
From Her To Eternity,From Her To Eternity,,Oh tell me why? Why? Why?,Why the ceiling still shakes?
From Her To Eternity,From Her To Eternity,Oh tell me why? Why? Why?,Why the ceiling still shakes?,Why the fixtures turn to serpents snakes?
From Her To Eternity,From Her To Eternity,Why the ceiling still shakes?,Why the fixtures turn to serpents snakes?,This desire to possess her is a wound
From Her To Eternity,From Her To Eternity,Why the fixtures turn to serpents snakes?,This desire to possess her is a wound,And it’s naggin’ at me like a shrew
From Her To Eternity,From Her To Eternity,This desire to possess her is a wound,And it’s naggin’ at me like a shrew,"But I know, that to possess her"
From Her To Eternity,From Her To Eternity,And it’s naggin’ at me like a shrew,"But I know, that to possess her","Is, therefore, not to desire her"
From Her To Eternity,From Her To Eternity,"But I know, that to possess her","Is, therefore, not to desire her",
From Her To Eternity,From Her To Eternity,"Is, therefore, not to desire her",,O o o then ya know
From Her To Eternity,From Her To Eternity,,O o o then ya know,That lil girl would just have to go!
From Her To Eternity,From Her To Eternity,O o o then ya know,That lil girl would just have to go!,Go! Go!
From Her To Eternity,From Her To Eternity,That lil girl would just have to go!,Go! Go!,From her to eternity!
From Her To Eternity,From Her To Eternity,Go! Go!,From her to eternity!,
Saint Huck,From Her To Eternity,,"Born of the river,","Born of its ever-changing, never-changing murky water"
Saint Huck,From Her To Eternity,"Born of the river,","Born of its ever-changing, never-changing murky water","Huck standing like a Saint, upon its deck"
Saint Huck,From Her To Eternity,"Born of its ever-changing, never-changing murky water","Huck standing like a Saint, upon its deck","If ya wanna catch a Saint,"
Saint Huck,From Her To Eternity,"Huck standing like a Saint, upon its deck","If ya wanna catch a Saint,","Then bait ya hook, let’s take a walk.."
Saint Huck,From Her To Eternity,"If ya wanna catch a Saint,","Then bait ya hook, let’s take a walk..","‘O come to me!, O come to me!’ is what the dirty-city"
Saint Huck,From Her To Eternity,"Then bait ya hook, let’s take a walk..","‘O come to me!, O come to me!’ is what the dirty-city",Say to Huck…
Saint Huck,From Her To Eternity,"‘O come to me!, O come to me!’ is what the dirty-city",Say to Huck…,"He go woah-woah, woah woah!"
Saint Huck,From Her To Eternity,Say to Huck…,"He go woah-woah, woah woah!",Saint Huck! Huck!
Saint Huck,From Her To Eternity,"He go woah-woah, woah woah!",Saint Huck! Huck!,"Straight into the arms of the city go Huck,"
Saint Huck,From Her To Eternity,Saint Huck! Huck!,"Straight into the arms of the city go Huck,",Down the beckoning streets of op-po-tunity
Saint Huck,From Her To Eternity,"Straight into the arms of the city go Huck,",Down the beckoning streets of op-po-tunity,Huck whistles his favorite River-song…
Saint Huck,From Her To Eternity,Down the beckoning streets of op-po-tunity,Huck whistles his favorite River-song…,And a bad-blind-nigger at the piano
Saint Huck,From Her To Eternity,Huck whistles his favorite River-song…,And a bad-blind-nigger at the piano,Buts a sinister-bloo-lilt into that sing-a-long
Saint Huck,From Her To Eternity,And a bad-blind-nigger at the piano,Buts a sinister-bloo-lilt into that sing-a-long,Huck senses somethings wrong!!
Saint Huck,From Her To Eternity,Buts a sinister-bloo-lilt into that sing-a-long,Huck senses somethings wrong!!,"Sirens wail in the city,"
Saint Huck,From Her To Eternity,Huck senses somethings wrong!!,"Sirens wail in the city,",And lil-Ulysses turn to putty
Saint Huck,From Her To Eternity,"Sirens wail in the city,",And lil-Ulysses turn to putty,Ol’ man River’s got a bone to pick!
Saint Huck,From Her To Eternity,And lil-Ulysses turn to putty,Ol’ man River’s got a bone to pick!,Our boys hardly got a bone to suck!
Saint Huck,From Her To Eternity,Ol’ man River’s got a bone to pick!,Our boys hardly got a bone to suck!,"He go woah-woah, woah woah!"
Saint Huck,From Her To Eternity,Our boys hardly got a bone to suck!,"He go woah-woah, woah woah!",Saint Huck! Huck!
Saint Huck,From Her To Eternity,"He go woah-woah, woah woah!",Saint Huck! Huck!,"The mo-o-o-on, its huge cycloptic eye"
Saint Huck,From Her To Eternity,Saint Huck! Huck!,"The mo-o-o-on, its huge cycloptic eye","Watches the city streets contract,"
Saint Huck,From Her To Eternity,"The mo-o-o-on, its huge cycloptic eye","Watches the city streets contract,",Watched twist and cripple and crack.
Saint Huck,From Her To Eternity,"Watches the city streets contract,",Watched twist and cripple and crack.,Saint Huck goes on a dog’s-leg now
Saint Huck,From Her To Eternity,Watched twist and cripple and crack.,Saint Huck goes on a dog’s-leg now,Saint Huck goes on a dog’s-leg now
Saint Huck,From Her To Eternity,Saint Huck goes on a dog’s-leg now,Saint Huck goes on a dog’s-leg now,
Saint Huck,From Her To Eternity,Saint Huck goes on a dog’s-leg now,,"Why, you know the story!"
Saint Huck,From Her To Eternity,,"Why, you know the story!",Ya wake up one morning and you find your a thug
Saint Huck,From Her To Eternity,"Why, you know the story!",Ya wake up one morning and you find your a thug,"Cracking for knuckles in some dive,"
Saint Huck,From Her To Eternity,Ya wake up one morning and you find your a thug,"Cracking for knuckles in some dive,","Ya fingers hot and itchin, blowing smoke-rings"
Saint Huck,From Her To Eternity,"Cracking for knuckles in some dive,","Ya fingers hot and itchin, blowing smoke-rings",Ya bull neck bristling…
Saint Huck,From Her To Eternity,"Ya fingers hot and itchin, blowing smoke-rings",Ya bull neck bristling…,Still Huck he ventures on whistling
Saint Huck,From Her To Eternity,Ya bull neck bristling…,Still Huck he ventures on whistling,
Saint Huck,From Her To Eternity,Still Huck he ventures on whistling,,"Death reckons Huckleberrys time is up,"
Saint Huck,From Her To Eternity,,"Death reckons Huckleberrys time is up,",O woah woah woah!
Saint Huck,From Her To Eternity,"Death reckons Huckleberrys time is up,",O woah woah woah!,Saint Huck! Huck!
Saint Huck,From Her To Eternity,O woah woah woah!,Saint Huck! Huck!,
Saint Huck,From Her To Eternity,Saint Huck! Huck!,,"Yonder go Huck, minus pocket-watch an’ wallet gone"
Saint Huck,From Her To Eternity,,"Yonder go Huck, minus pocket-watch an’ wallet gone",Skin shrink-wraps his skeleton
Saint Huck,From Her To Eternity,"Yonder go Huck, minus pocket-watch an’ wallet gone",Skin shrink-wraps his skeleton,"No wonder he gets thinner, what with his cold’n’skinny dinners!"
Saint Huck,From Her To Eternity,Skin shrink-wraps his skeleton,"No wonder he gets thinner, what with his cold’n’skinny dinners!","Saint Huck-a-Saint Elvis, Saint Huck-a-Saint Elvis"
Saint Huck,From Her To Eternity,"No wonder he gets thinner, what with his cold’n’skinny dinners!","Saint Huck-a-Saint Elvis, Saint Huck-a-Saint Elvis",O you remember the song ya used to sing-a-long
Saint Huck,From Her To Eternity,"Saint Huck-a-Saint Elvis, Saint Huck-a-Saint Elvis",O you remember the song ya used to sing-a-long,Shifting the river-trade on that ol’ steamer
Saint Huck,From Her To Eternity,O you remember the song ya used to sing-a-long,Shifting the river-trade on that ol’ steamer,Life is just a dream!
Saint Huck,From Her To Eternity,Shifting the river-trade on that ol’ steamer,Life is just a dream!,But ya trade in the Mighty ol’ man River
Saint Huck,From Her To Eternity,Life is just a dream!,But ya trade in the Mighty ol’ man River,For the Dirty ol’ Man Latrine!
Saint Huck,From Her To Eternity,But ya trade in the Mighty ol’ man River,For the Dirty ol’ Man Latrine!,The brothel shift
Saint Huck,From Her To Eternity,For the Dirty ol’ Man Latrine!,The brothel shift,The hustle’n’the bustle and the green-backs rustle
Saint Huck,From Her To Eternity,The brothel shift,The hustle’n’the bustle and the green-backs rustle,And all the sexy-cash
Saint Huck,From Her To Eternity,The hustle’n’the bustle and the green-backs rustle,And all the sexy-cash,And the randy-cars
Saint Huck,From Her To Eternity,And all the sexy-cash,And the randy-cars,And the two dollar fucks
Saint Huck,From Her To Eternity,And the randy-cars,And the two dollar fucks,"O o o ya outta luck, ya outta luck"
Saint Huck,From Her To Eternity,And the two dollar fucks,"O o o ya outta luck, ya outta luck",Woah-woah-woah-woah
Saint Huck,From Her To Eternity,"O o o ya outta luck, ya outta luck",Woah-woah-woah-woah,Woah-woah-woah-woah Saint Huck! Huck!
Saint Huck,From Her To Eternity,Woah-woah-woah-woah,Woah-woah-woah-woah Saint Huck! Huck!,
Wings Off Flies,From Her To Eternity,,"She loves me, she loves me not","She loves me, she loves me not"
Wings Off Flies,From Her To Eternity,"She loves me, she loves me not","She loves me, she loves me not",
Wings Off Flies,From Her To Eternity,"She loves me, she loves me not",,"We-e-ll, ah’ve spent seven days and seven nights"
Wings Off Flies,From Her To Eternity,,"We-e-ll, ah’ve spent seven days and seven nights",Tryin to get sunk in this brine
Wings Off Flies,From Her To Eternity,"We-e-ll, ah’ve spent seven days and seven nights",Tryin to get sunk in this brine,Don’t turn on ya water-works
Wings Off Flies,From Her To Eternity,Tryin to get sunk in this brine,Don’t turn on ya water-works,"‘Cause ah got me a set of water-wings, right?!"
Wings Off Flies,From Her To Eternity,Don’t turn on ya water-works,"‘Cause ah got me a set of water-wings, right?!",Insects suicide against the window
Wings Off Flies,From Her To Eternity,"‘Cause ah got me a set of water-wings, right?!",Insects suicide against the window,And my heart goes out to those lil flies
Wings Off Flies,From Her To Eternity,Insects suicide against the window,And my heart goes out to those lil flies,There’s a buzzin in my ear
Wings Off Flies,From Her To Eternity,And my heart goes out to those lil flies,There’s a buzzin in my ear,"but it’s more of her black-mail, ham Shakespeare & lies"
Wings Off Flies,From Her To Eternity,There’s a buzzin in my ear,"but it’s more of her black-mail, ham Shakespeare & lies","Wings off Flies, She loves me, she loves me not"
Wings Off Flies,From Her To Eternity,"but it’s more of her black-mail, ham Shakespeare & lies","Wings off Flies, She loves me, she loves me not",O o o o oh she loves me not!!
Wings Off Flies,From Her To Eternity,"Wings off Flies, She loves me, she loves me not",O o o o oh she loves me not!!,
Wings Off Flies,From Her To Eternity,O o o o oh she loves me not!!,,"Lord, Ah’ve discovered the recipe of Heaven"
Wings Off Flies,From Her To Eternity,,"Lord, Ah’ve discovered the recipe of Heaven","Ya git solitude and mix with sanctuary and silence,"
Wings Off Flies,From Her To Eternity,"Lord, Ah’ve discovered the recipe of Heaven","Ya git solitude and mix with sanctuary and silence,",then bake it!
Wings Off Flies,From Her To Eternity,"Ya git solitude and mix with sanctuary and silence,",then bake it!,"Listen, I plead guilty to misanthropy"
Wings Off Flies,From Her To Eternity,then bake it!,"Listen, I plead guilty to misanthropy",So hang me! Ah’d appreciate it!!
Wings Off Flies,From Her To Eternity,"Listen, I plead guilty to misanthropy",So hang me! Ah’d appreciate it!!,Witness her gate-crash my tiny hell
Wings Off Flies,From Her To Eternity,So hang me! Ah’d appreciate it!!,Witness her gate-crash my tiny hell,With some obscene tête-à-tête
Wings Off Flies,From Her To Eternity,Witness her gate-crash my tiny hell,With some obscene tête-à-tête,If ya wanna talk to me about Love’n’Pain
Wings Off Flies,From Her To Eternity,With some obscene tête-à-tête,If ya wanna talk to me about Love’n’Pain,"Consult my ulcer, it’d be happy to co-operate"
Wings Off Flies,From Her To Eternity,If ya wanna talk to me about Love’n’Pain,"Consult my ulcer, it’d be happy to co-operate","Wings off Flies, she loves me, loves me not"
Wings Off Flies,From Her To Eternity,"Consult my ulcer, it’d be happy to co-operate","Wings off Flies, she loves me, loves me not","Eh, Joe! another outa do the job."
Wings Off Flies,From Her To Eternity,"Wings off Flies, she loves me, loves me not","Eh, Joe! another outa do the job.",
Wings Off Flies,From Her To Eternity,"Eh, Joe! another outa do the job.",,"Time to drown our lil fire, ya can keep the ashes,"
Wings Off Flies,From Her To Eternity,,"Time to drown our lil fire, ya can keep the ashes,","Now bye bye, bye, bye, see ya in a pigs eye!"
Wings Off Flies,From Her To Eternity,"Time to drown our lil fire, ya can keep the ashes,","Now bye bye, bye, bye, see ya in a pigs eye!","Ah will be one, in need of no-one"
Wings Off Flies,From Her To Eternity,"Now bye bye, bye, bye, see ya in a pigs eye!","Ah will be one, in need of no-one","In this, my deepest dive.."
Wings Off Flies,From Her To Eternity,"Ah will be one, in need of no-one","In this, my deepest dive..","Filler up, Joe.."
Wings Off Flies,From Her To Eternity,"In this, my deepest dive..","Filler up, Joe..",Hey! Ah am obliged! Ah am obliged!
